CpGmarker,chr:coord_hg19,Replication_timing_GSM923447,LaminB1_GSM1289416
cg00940278,chr18:19749504,57.081643501719334,1.4142502925407976
cg01106788,chr18:43497533,83.78116529659738,-0.6687088146880832
cg01297972,chr18:72995553,43.09569273684685,0.854618075310771
cg01313966,chr18:47901443,27.527944279430514,0.6471559702974723
cg01337047,chr18:28897113,10.68477725982666,-0.7406404538441365
cg01568736,chr18:61441730,56.131446838378906,-0.7359557026054157
cg01589580,chr18:77440800,55.25582504272461,2.118594343607462
cg01625242,chr18:56886915,65.45494842529297,0.5945605040910262
cg01722450,chr18:61816636,32.127031854263265,-0.07600275612898377
cg01765461,chr18:59992984,49.780704498291016,2.3384426082636907
cg01794711,chr18:72163198,41.033348083496094,1.1398569848435351
cg01804844,chr18:72996319,43.088914533505715,0.7400108786388969
cg01839464,chr18:49868477,11.678697274510105,2.669949410243959
cg01941619,chr18:29770081,31.11739730834961,-0.6158293229844468
cg01946574,chr18:7568186,40.58448791503906,0.5301111014724078
cg02037013,chr18:58039530,38.43068763561677,1.1556357623497846
cg02159896,chr18:11908181,62.20935821533203,1.2236938391359387
cg02201963,chr18:12702795,73.49092864990234,0.6518092251544635
cg02250594,chr18:55103353,67.5073485338777,1.444706871242307
cg02366059,chr18:21017616,74.83556561933788,1.3760139695943452
cg02447314,chr18:51796331,35.54912844917126,2.58236632163939
cg02930996,chr18:29265842,16.788190841674805,1.3512978093600092
cg02955504,chr18:77749374,61.048058431344735,2.691323688708865
cg02987051,chr18:44702545,28.9629954578276,3.8948293104580127
cg03143333,chr18:47793599,28.56553474388218,3.691258099577589
cg03294491,chr18:45458243,36.61442947387695,1.0332432703047014
cg03426225,chr18:10697032,45.11061096191406,1.637850019133061
cg03468463,chr18:61223564,49.344168237319906,0.07345307380036083
cg03766998,chr18:12378044,81.32018280029297,3.069046590130035
cg03776551,chr18:32956850,44.65074920654297,1.693843126296997
cg03813215,chr18:60986679,48.6405046515334,1.9632367559659392
cg03841029,chr18:47807709,28.587831497192383,3.115929509515426
cg03862540,chr18:9614206,84.86447143554688,0.48940979249268696
cg03954150,chr18:71815372,43.74646933120385,0.7637017384284089
cg04008843,chr18:29170928,13.993273735046387,0.46416786823524936
cg04099673,chr18:54318390,55.76456024284077,-1.6160038451403755
cg04180953,chr18:28743074,10.821748733520508,-0.2306764662941397
cg04272086,chr18:49867359,11.67873154970773,1.9538149236131375
cg04274487,chr18:9708454,84.68753906021689,2.507930399488742
cg04319097,chr18:5293279,28.338056564331055,-0.7702818533935835
cg04376617,chr18:43685360,77.14947642947075,-0.17375364980334299
cg04514981,chr18:33077497,45.353271893432314,-0.9091806221068356
cg04564030,chr18:63417392,5.96252179205269,0.5004363808433715
cg04567315,chr18:596703,60.406307220458984,0.7495608829731305
cg04633384,chr18:13218816,48.306121826171875,1.315737547592192
cg04711324,chr18:40695633,6.294876225868663,0.891484451759372
cg04727522,chr18:77793182,61.73878479003906,0.6308967874242316
cg04836428,chr18:32073245,28.638307571411133,0.9429629438695138
cg05104081,chr18:8717011,79.30904388427734,-0.1445796902969442
cg05243804,chr18:55254238,78.09437561035156,0.5497561735230069
cg05245861,chr18:31020511,11.51951715417039,1.2395949722537465
cg05306176,chr18:61034324,50.34690477366459,1.348631952361436
cg05528918,chr18:5293319,28.339217621192077,-0.761010841548593
cg05547500,chr18:9885809,81.16915893554688,1.2421802653173355
cg05637351,chr18:63417669,5.9652408756817366,1.8745780876962004
cg05714729,chr18:33234096,41.909332275390625,-1.071065824638386
cg05851163,chr18:65183566,60.31950265213736,2.8388278484344482
cg05896682,chr18:74964030,51.79895782470703,1.5670110880577894
cg05927017,chr18:60988155,48.68198776245117,3.9162547682935105
cg05934874,chr18:61089154,51.3633918762207,0.7840428145447516
cg06284244,chr18:813059,56.95819091796875,1.983929544236858
cg06335814,chr18:30051251,32.3053092956543,3.1269968408781574
cg06398181,chr18:74536226,51.673805236816406,0.9714201224090471
cg06454226,chr18:2572965,73.3368911743164,-0.40871857500796954
cg06461769,chr18:9335102,77.7696304321289,2.007136248221025
cg06490951,chr18:580435,61.150871971301605,0.7186166403876144
cg06682185,chr18:61157615,50.55646761278262,2.3572882624807527
cg06722216,chr18:31803067,11.564044952392578,1.7755642099404516
cg06765434,chr18:54305287,56.541133880615234,4.6698738515226905
cg06777274,chr18:48406251,50.64373779296875,-0.4025514633289212
cg06973760,chr18:77154869,44.78317642211914,2.046143594106439
cg07020962,chr18:32621292,41.717830657958984,-0.3686342829420825
cg07027513,chr18:29265840,16.788190841674805,1.340917164304995
cg07075930,chr18:7567717,40.58448791503906,1.0387637872689917
cg07177852,chr18:52626476,48.04113213974342,3.184925619540947
cg07307078,chr18:12307630,80.5199289298117,2.605574088372872
cg07331725,chr18:61157478,50.56422470929914,2.1769967378864825
cg07457944,chr18:67957061,77.6728286743164,0.15623058594284714
cg07778080,chr18:21166698,73.6391161302676,0.7454969593950123
cg07851278,chr18:21033426,74.65690352137844,2.537926753236905
cg07888234,chr18:59992252,49.80315399169922,1.517711119327497
cg07955887,chr18:8717926,79.33612823486328,-0.025485208487931066
cg07980518,chr18:59560394,63.09471047608335,4.398808833633923
cg07980804,chr18:54318615,55.73012308705775,-0.35795963456108226
cg08015253,chr18:33767315,62.745364486427974,0.8244152763103058
cg08035942,chr18:72921337,46.12410377445364,-0.059690961515723305
cg08223235,chr18:60903834,45.576637268066406,1.079425183582291
cg08390021,chr18:51884793,35.82880783081055,3.6072485428913414
cg08411049,chr18:61144250,50.85470962524414,0.990192322646941
cg08491964,chr18:53255771,66.54729461669922,-0.49068277862195103
cg08521225,chr18:29171977,14.011001586914062,0.4036388099193573
cg08554462,chr18:60986911,48.64257049560547,3.285315829275237
cg08555924,chr18:29026301,12.17268803946098,0.6940622572043456
cg08624068,chr18:51881278,35.71816635131836,-0.5245665821530657
cg08724563,chr18:56940755,65.10122680664062,1.5538035669840253
cg08803129,chr18:33708920,63.19465255737305,3.7441681752577236
cg09003876,chr18:33552519,56.26495185338351,3.993836354473676
cg09009111,chr18:2847309,67.57176674631171,0.5381968701141007
cg09052983,chr18:52495605,52.981292876816745,0.771406245889419
cg09085198,chr18:21242345,71.98763301782775,2.6455170840953923
cg09130402,chr18:54306120,56.48500061035156,-1.675938733825249
cg09242772,chr18:77439074,55.18085479736328,0.5164365552234409
cg09260564,chr18:9913782,80.32049560546875,-1.2870898745222115
cg09313439,chr18:25757211,39.7147216796875,0.8810321244244611
cg09331011,chr18:11689284,43.93479919433594,4.5065477645066885
cg09419116,chr18:56806624,68.75063177475013,0.3971941455335401
cg09441152,chr18:77712293,61.09688949584961,2.9799438420711297
cg09449490,chr18:18690843,47.98031997680664,1.9419668696689365
cg09752703,chr18:60986622,48.634897360480636,1.5684409860699844
cg09879099,chr18:55102210,67.40741729736328,2.4454566258327186
cg10054857,chr18:61816543,32.14796663698115,-0.10079155167944785
cg10315128,chr18:48556631,47.064405255781445,0.4670951220791046
cg10421192,chr18:19998010,70.18382263183594,2.1815889546793112
cg10486998,chr18:74961787,52.01130294799805,2.0206697874465576
cg10539808,chr18:24220737,25.33020782470703,0.9446580961008817
cg10732834,chr18:43498793,83.75393676757812,-0.5048161080712336
cg10823157,chr18:76829834,32.17313003540039,3.0410830795915063
cg11214889,chr18:597111,60.406307220458984,1.1964805795804079
cg11330108,chr18:60986115,48.60312271118164,0.6966826861316071
cg11393453,chr18:30050326,32.300609379337914,0.9928108652307644
cg11435943,chr18:61222687,49.34886901931572,-0.6141057188812672
cg11564670,chr18:13915006,14.146069526672363,1.3671788257600679
cg11688990,chr18:12704161,73.4928970336914,-0.2911241176146404
cg11832722,chr18:28623060,8.677897453308105,0.7673831644001176
cg11911418,chr18:48493759,49.7103157043457,1.411566650715925
cg11956146,chr18:21718974,66.54949951171875,0.11664960396379909
cg12012699,chr18:46986876,67.645751953125,1.804133498773767
cg12053284,chr18:40857256,7.18339204788208,0.632107689676417
cg12067287,chr18:3221598,63.11809219208144,-0.8543338694560437
cg12219753,chr18:34408901,47.77129364013672,-1.607661078348568
cg12240824,chr18:32870176,41.96538543701172,1.7403416483468312
cg12406559,chr18:56530302,77.3853015471575,-0.5859641282389911
cg12432709,chr18:52627333,48.03313421311224,0.11090741394749216
cg12459502,chr18:60904237,45.576637268066406,2.4736663906340035
cg12555907,chr18:74845422,60.994304704547226,1.932243748936305
cg12699371,chr18:74961424,52.08431237237412,0.5166691091352656
cg12709412,chr18:21083001,74.24632263183594,1.0507631089179998
cg12853521,chr18:13824359,20.12489502447799,2.9377036432099883
cg12875426,chr18:46987532,67.62777154404029,2.058250206693894
cg12985418,chr18:19320538,56.92546045393718,-1.3754392916369498
cg13022174,chr18:23671059,27.32964324951172,1.082205648461277
cg13164537,chr18:67624071,52.4666633605957,1.465339355827579
cg13168374,chr18:56986220,65.86168670654297,-0.6594409942626953
cg13224710,chr18:3411743,67.27983093261719,0.6611792735886814
cg13415207,chr18:57567271,82.16634368896484,3.2643101053213894
cg13445249,chr18:28957111,11.328695297241211,-0.44662350660157146
cg13613748,chr18:61090281,51.36753463745117,1.6856603690749152
cg13760546,chr18:29598697,32.21707895331252,2.408875775502371
cg13967780,chr18:46476822,85.55570220947266,2.231385007463114
cg14013604,chr18:12884564,72.73759357709243,0.8606913982320492
cg14133708,chr18:2846834,67.5724105834961,1.55885907226906
cg14371329,chr18:11688011,43.8687858581543,1.5348195459280791
cg14455307,chr18:60987429,48.65534916066767,1.302887948769466
cg14462626,chr18:3261712,63.62946319580078,1.6801374118484238
cg14671488,chr18:811809,56.98907470703125,3.7927648327512764
cg14751914,chr18:46477404,85.55246190477786,2.4330201917691556
cg14871544,chr18:29027885,12.1950101852417,0.5326277151215887
cg14894144,chr18:21270554,71.04891020282545,2.209161353351487
cg14950072,chr18:7118122,41.76289749145508,1.1106486952575088
cg15059932,chr18:74535233,51.682796478271484,1.8849182514759997
cg15081561,chr18:66504226,44.36986541748047,1.2202642177154195
cg15211655,chr18:21977340,65.57965417039067,2.349731601005237
cg15259973,chr18:29078565,12.766012401057598,1.7340283646091106
cg15343119,chr18:74961785,52.01130294799805,2.010917228325188
cg15422147,chr18:61144339,50.85268374512023,0.6253979095734037
cg15439862,chr18:28622593,8.672845172168609,0.9574366575599618
cg15747133,chr18:268601,55.434270663748954,1.8525523873472995
cg15783800,chr18:56246997,81.14037322998047,0.665815573382738
cg15976539,chr18:24445318,9.295436897182702,-0.025484652303027867
cg16222762,chr18:40857464,7.182618019884067,1.1847935731450017
cg16317961,chr18:32621748,41.67631149291992,2.191381022071358
cg16348491,chr18:3262664,63.64538337346027,1.5720852400253642
cg16511708,chr18:23671264,27.32964324951172,2.5730565283400586
cg16932672,chr18:2571333,73.22135923390377,0.9749862572708418
cg17251713,chr18:61443038,56.14287567138672,-1.0678825444478532
cg17589341,chr18:43304079,84.3160629272461,0.771608711339965
cg17602451,chr18:60985645,48.597706935054944,0.6895223091771681
cg17675150,chr18:56529784,77.38549041748047,-1.1203203314647867
cg17709676,chr18:57026192,67.13905334472656,4.640212459588231
cg17832162,chr18:56807548,68.70518784748943,1.9384616374669208
cg17903316,chr18:44181660,38.99376745057522,-0.5650220039847216
cg17905198,chr18:9103090,81.99819946289062,1.6081129964007888
cg17982102,chr18:9707896,84.6949234008789,1.6104672186320614
cg18085435,chr18:55400167,83.07575988769531,-0.1459349662847611
cg18088775,chr18:48724276,36.31556701660156,-0.4007935268565149
cg18110535,chr18:3012413,66.36653761257257,0.4206066962603658
cg18114671,chr18:31803836,11.569376945495605,1.2493509132255536
cg18175410,chr18:21083641,74.24106508478559,-0.06252028025517836
cg18356799,chr18:28742633,10.820400221389429,0.2935604199307316
cg18382305,chr18:31021065,11.545914649963379,1.0502111328488934
cg18419020,chr18:657815,58.138160705566406,1.9627112963938294
cg18450227,chr18:48190637,34.34762013880095,1.8693585571474032
cg18509435,chr18:59157879,51.96552658081055,0.9441396829763647
cg18530324,chr18:46064992,80.83233642578125,0.3245811182395637
cg18801691,chr18:49866335,11.678788770166715,2.114787374996118
cg18841634,chr18:49868236,11.678702354431152,1.9992321945858242
cg18934187,chr18:51882189,35.74463653564453,-0.5939774534076228
cg19264123,chr18:33767226,62.74583435058594,0.8666105724176772
cg19301632,chr18:21978109,65.57975006103516,0.47603420211325964
cg19355919,chr18:48346593,47.820706184368184,2.314809068061543
cg19423014,chr18:59560091,63.08827590942383,3.387352888169757
cg19453250,chr18:33710783,63.19362258911133,0.1877119096760786
cg19461621,chr18:500979,63.76380920410156,1.3803081257217176
cg19496782,chr18:19749376,57.05626870628604,1.9065289390027074
cg19576304,chr18:56940022,65.09425354003906,1.0105420625029644
cg19644162,chr18:77748248,61.041038513183594,3.379347890690532
cg19751300,chr18:44336399,31.840065126109895,2.130692403923054
cg19857457,chr18:47018947,66.51055145263672,-0.5398345885408915
cg19883905,chr18:12254024,77.50386810302734,1.809622141816454
cg20016845,chr18:47814312,28.592681941843388,-1.3730211052996686
cg20322862,chr18:3412088,67.27983093261719,0.8760790483890012
cg20346096,chr18:77794830,61.788108825683594,2.3510372014129794
cg20768743,chr18:67624846,52.506187438964844,-0.9212696146154283
cg20837735,chr18:61144177,50.85470962524414,1.2894218089598553
cg20839219,chr18:33710235,63.194339752197266,2.8587710765807395
cg20879768,chr18:44562136,24.53194236755371,0.9447722140540104
cg20950011,chr18:12254377,77.51724804428747,1.7203649135320553
cg21165219,chr18:10698044,45.070167541503906,-0.28331762927605464
cg21306775,chr18:74402010,56.959476470947266,0.19246310442310738
cg21351102,chr18:3247294,63.389381408691406,0.39325890973473077
cg21515243,chr18:21033072,74.66029357910156,0.816567610001534
cg21518938,chr18:20513051,73.59461212158203,0.7134868458654703
cg21574400,chr18:47088309,63.07061594442239,2.086367052545776
cg21872393,chr18:3247654,63.40223127826491,1.7313112738056657
cg21902544,chr18:70211515,9.568493338891694,1.4985510718631054
cg21903324,chr18:21718824,66.54949951171875,-1.0538710400049272
cg21922574,chr18:70535925,24.0452880859375,1.360532202708631
cg21949781,chr18:43652366,78.472766562293,4.160181581223341
cg22080282,chr18:72920932,46.12965774536133,-0.006445093929617471
cg22105582,chr18:52496070,52.9720458984375,0.26250570860482586
cg22295573,chr18:24446948,9.254256248474121,-0.5630703857848867
cg22468803,chr18:9136381,81.0751476715925,1.910256794628028
cg22549408,chr18:57566300,82.21291153448776,1.3326478989030086
cg22646528,chr18:32073466,28.670685347178928,1.592662040172356
cg22679003,chr18:25756510,39.70082229271791,3.363448827332754
cg22757447,chr18:22006316,65.28250709971287,2.6319711503363976
cg22836370,chr18:51751085,34.94113540649414,-0.49830016737770977
cg22858861,chr18:43684144,77.1954116821289,1.8303906120341131
cg22920417,chr18:74401671,56.96364026533398,-0.3624818417002032
cg23242898,chr18:49867273,11.678736686706543,1.6779897816535507
cg23357981,chr18:56887785,65.43406677246094,1.493617447707755
cg23366119,chr18:72162949,41.033348083496094,1.4904567773080892
cg23384185,chr18:657227,58.163875579833984,1.2127126756520656
cg23435746,chr18:9334049,77.75969696044922,2.9998301763078126
cg23696618,chr18:61583699,51.54320858125377,-0.7421047599887668
cg23756272,chr18:60904418,45.58598680567563,2.3172925703171217
cg23776217,chr18:34409391,47.7586383581756,2.319519040266272
cg23824713,chr18:61157738,50.55165481567383,1.8944736088741037
cg23922708,chr18:78005180,48.66001510620117,1.5894022449588294
cg24041453,chr18:47792708,28.564260482788086,3.766678320971184
cg24084891,chr18:49868788,11.678690910339355,2.152712107605538
cg24300924,chr18:12407808,80.60175323486328,2.5508047669600478
cg24362401,chr18:39535226,45.517459869384766,1.200200212898873
cg24691255,chr18:61553966,53.428794860839844,1.2631520215862944
cg24883732,chr18:44561725,24.53194236755371,0.8765255146160233
cg25010118,chr18:65184398,60.3185812838357,-0.009307102082057924
cg25059899,chr18:60904328,45.57891572681151,2.328196851222281
cg25227148,chr18:32870611,41.995579346159744,1.4023767971722245
cg25266232,chr18:49867126,11.678736686706543,1.804122492408272
cg25314216,chr18:55301903,80.3628921508789,-0.09224427676440886
cg25316898,chr18:33552869,56.301246643066406,2.7779321485862924
cg25560840,chr18:46065767,80.8028793334961,2.1959126818390278
cg25602457,chr18:49868101,11.678702354431152,1.068277924126882
cg25619607,chr18:22006735,65.26178741455078,2.226117524789923
cg25979644,chr18:55399003,83.05751037597656,0.2269084902869664
cg26186727,chr18:70534534,24.004172693761507,0.7163749104483002
