CpGmarker,chr:coord_hg19,Gene_body,CGI,Shore,Shelf,ChrHMM_state
cg06958829,chr17:48546118,True,True,False,False,23
cg06975499,chr17:40896881,True,True,False,False,1
cg06990298,chr17:17399700,True,True,False,False,22
cg07038887,chr17:28618554,True,True,False,False,3
cg07054526,chr17:41272508,True,False,False,False,8
cg07056057,chr17:56159620,False,False,True,False,13
cg07080007,chr17:41150154,False,False,True,False,2
cg07112210,chr17:74864065,False,False,True,False,23
cg07115820,chr17:56270249,True,False,False,False,25
cg07117700,chr17:61903327,True,False,True,False,4
cg07150830,chr17:26127542,True,False,False,False,25
cg07156669,chr17:28705245,False,False,True,False,2
cg07165793,chr17:35969650,False,True,False,False,2
cg07168556,chr17:48912483,True,False,False,False,17
cg07195577,chr17:27052828,True,False,True,False,3
cg07231132,chr17:48350498,True,True,False,False,2
cg07265622,chr17:6554855,True,True,False,True,1
cg07292816,chr17:60457116,True,False,False,False,25
cg07313155,chr17:38218601,True,False,True,False,2
cg07318658,chr17:56594994,True,False,True,False,3
cg07389922,chr17:7154007,True,False,True,False,9
cg07423906,chr17:79212344,True,False,True,False,3
cg07460665,chr17:46908912,True,False,True,False,3
cg07471052,chr17:73996245,True,False,False,False,11
cg07478100,chr17:5389857,True,True,False,False,1
cg07480567,chr17:13505174,True,True,False,False,2
cg07482936,chr17:59488635,False,True,True,False,23
cg07554030,chr17:40687935,False,False,True,False,2
cg07567107,chr17:58156231,True,True,False,False,1
cg07569756,chr17:48474564,True,True,False,False,3
cg07581365,chr17:77770444,True,False,True,False,3
cg07607921,chr17:4047574,True,False,True,False,3
cg07658718,chr17:30814514,True,True,False,False,2
cg07675682,chr17:78195515,True,False,True,False,24
cg07677850,chr17:15847412,False,False,True,False,24
cg07706067,chr17:21030370,True,True,False,False,1
cg07732644,chr17:3378397,True,False,False,True,25
cg07747970,chr17:35293719,False,True,False,True,23
cg07775675,chr17:74379922,True,True,False,False,2
cg07777378,chr17:42422412,False,False,False,False,2
cg07789083,chr17:72427563,True,True,False,False,2
cg07826255,chr17:48243707,True,False,False,False,25
cg07833382,chr17:55055134,False,False,True,False,2
cg07844021,chr17:55038529,False,True,False,False,2
cg07844572,chr17:61904053,True,False,True,False,3
cg07845392,chr17:79678158,True,False,True,False,2
cg07851243,chr17:74707271,False,False,True,False,3
cg07879727,chr17:44896017,True,True,False,False,23
cg07911673,chr17:8198092,True,False,True,False,2
cg07918509,chr17:62083407,True,False,False,False,13
cg07973967,chr17:62009607,True,False,False,False,16
cg08011170,chr17:12921393,True,True,False,False,1
cg08016363,chr17:21118577,False,False,True,False,3
cg08040471,chr17:80407779,True,False,True,False,9
cg08048656,chr17:38804199,True,True,False,False,3
cg08062469,chr17:26926627,True,False,True,False,2
cg08074477,chr17:38657949,False,False,False,False,1
cg08090640,chr17:41159289,True,False,False,False,2
cg08124722,chr17:32597714,True,False,False,False,25
cg08137716,chr17:46871905,True,False,False,False,24
cg08141989,chr17:7082562,True,False,False,False,22
cg08209724,chr17:30677138,True,True,False,False,3
cg08214029,chr17:34391478,False,False,False,False,25
cg08269321,chr17:45056057,True,True,False,False,23
cg08270477,chr17:16342776,False,True,False,False,3
cg08341874,chr17:4689655,True,False,True,False,24
cg08343834,chr17:15168658,True,False,False,True,24
cg08411435,chr17:37784024,True,False,True,False,24
cg08413153,chr17:46185283,True,False,True,False,3
cg08434547,chr17:40272901,True,False,True,False,2
cg08465510,chr17:78193874,True,False,True,False,3
cg08468689,chr17:40346680,False,False,False,False,2
cg08471713,chr17:41738893,True,False,False,False,17
cg08576197,chr17:80170622,True,True,False,False,1
cg08611714,chr17:39623858,False,False,False,False,25
cg08631151,chr17:45056976,True,False,True,False,23
cg08635242,chr17:28706081,True,True,False,False,1
cg08696192,chr17:38657310,True,False,False,False,4
cg08706258,chr17:25621230,True,True,False,False,3
cg08736146,chr17:45908635,True,False,True,False,3
cg08762247,chr17:53800372,True,False,False,False,2
cg08764758,chr17:33700230,True,False,True,False,1
cg08766742,chr17:73285837,False,True,False,False,2
cg08785922,chr17:882831,True,True,False,False,1
cg08792314,chr17:40714406,True,True,False,False,3
cg08793459,chr17:57784647,True,False,True,False,3
cg08799191,chr17:80376884,True,False,True,False,3
cg08831701,chr17:65241304,True,True,False,False,3
cg08901867,chr17:46871042,True,False,False,False,24
cg08929103,chr17:43860355,True,False,True,False,24
cg08946332,chr17:6899888,True,True,False,False,24
cg09002774,chr17:47785225,True,False,False,False,3
cg09008187,chr17:8198627,True,True,False,False,2
cg09040752,chr17:41003155,False,False,False,False,25
cg09076584,chr17:26941253,False,False,False,False,11
cg09085639,chr17:79670810,True,True,False,True,3
cg09088193,chr17:39122765,True,False,False,False,25
cg09103232,chr17:7185001,True,True,False,False,2
cg09155905,chr17:33447236,True,False,True,False,2
cg09169283,chr17:72856452,True,True,False,False,24
cg09214551,chr17:43139717,True,False,True,False,9
cg09225321,chr17:72920278,False,True,False,True,23
cg09234474,chr17:35850659,True,False,True,False,3
cg09245073,chr17:7083519,False,False,False,False,25
cg09263755,chr17:33288932,True,False,True,False,3
cg09273772,chr17:38574566,False,False,True,False,2
cg09300114,chr17:73084329,True,True,False,False,3
cg09303043,chr17:19552393,True,True,False,False,2
cg09307264,chr17:4902281,True,False,True,False,4
cg09309269,chr17:30770961,False,True,False,False,2
cg09313705,chr17:46622491,False,False,True,False,3
cg09357097,chr17:46688490,True,True,True,False,2
cg09382492,chr17:74463681,True,False,False,False,25
cg09394600,chr17:5184508,False,False,True,False,25
cg09421562,chr17:56357994,True,False,True,False,23
cg09467501,chr17:42083193,True,True,False,False,23
cg09495351,chr17:38375257,False,False,True,False,2
cg09509576,chr17:73402025,False,False,True,False,2
cg09509673,chr17:40833697,True,False,True,False,23
cg09514188,chr17:48942734,True,False,True,False,3
cg09528351,chr17:8816266,True,False,False,False,25
cg09538582,chr17:39637325,True,False,False,False,25
cg09543792,chr17:6939282,False,True,False,False,1
cg09572685,chr17:56293543,True,False,False,True,8
cg09606564,chr17:19290353,True,False,False,False,13
cg09722397,chr17:72855943,True,True,False,False,23
cg09757107,chr17:71308359,False,True,False,False,1
cg09872233,chr17:4544925,True,True,False,False,24
cg09875273,chr17:37843987,True,False,True,False,2
cg09901733,chr17:1731852,True,False,True,False,8
cg09907395,chr17:78235094,True,True,False,False,3
cg10043101,chr17:7554140,True,True,False,False,23
cg10057218,chr17:38074149,True,False,False,False,8
cg10137010,chr17:3462438,False,False,False,False,18
cg10149836,chr17:29719312,True,False,True,False,23
cg10154655,chr17:46019165,True,False,False,False,3
cg10154926,chr17:39891009,False,True,False,False,23
cg10173723,chr17:38940118,False,False,False,False,25
cg10183248,chr17:42295591,True,False,True,False,3
cg10213812,chr17:26850322,True,False,False,False,25
cg10247252,chr17:74071168,True,True,False,True,23
cg10249734,chr17:80292079,False,True,False,False,23
cg10275770,chr17:62084205,True,False,False,False,2
cg10299667,chr17:79679470,True,True,False,True,3
cg10315334,chr17:34207332,True,False,False,False,2
cg10318443,chr17:685449,True,True,False,False,3
cg10328573,chr17:39728221,True,False,False,False,24
cg10353436,chr17:7476140,True,True,False,False,3
cg10390922,chr17:58755255,True,True,False,False,1
cg10392768,chr17:8021828,True,False,True,False,2
cg10394385,chr17:37844289,True,True,False,False,1
cg10398950,chr17:37618454,True,False,True,False,3
cg10444350,chr17:56084814,False,True,False,False,1
cg10488476,chr17:48133676,True,True,False,False,3
cg10498963,chr17:73761106,True,True,False,False,2
cg10520594,chr17:73127197,True,True,False,True,3
cg10583632,chr17:16557199,False,True,False,False,1
cg10634115,chr17:80330743,False,False,True,False,23
cg10671802,chr17:27230278,False,False,True,False,3
cg10708793,chr17:40264626,True,False,False,False,1
cg10728503,chr17:56294088,True,False,False,True,8
cg10769011,chr17:26851153,True,False,False,False,25
cg10809441,chr17:41561461,True,False,True,False,3
cg10814135,chr17:79935032,True,False,True,False,2
cg10840864,chr17:61903314,True,False,True,False,4
cg10878307,chr17:46034455,True,False,False,False,22
cg10893007,chr17:41277694,True,False,True,False,3
cg10905613,chr17:7218247,True,True,False,False,3
cg10911877,chr17:2496280,False,False,True,False,2
cg10944783,chr17:40730097,False,False,True,False,3
cg10972821,chr17:55163212,True,True,False,False,3
cg10981541,chr17:636487,True,True,False,False,3
cg10986043,chr17:37820495,True,False,False,True,13
cg11000221,chr17:57643293,True,True,False,False,3
cg11009596,chr17:8113758,True,True,False,False,3
cg11023442,chr17:1420488,False,False,True,False,3
cg11053574,chr17:39992149,True,True,False,False,3
cg11099291,chr17:1620044,True,True,False,False,2
cg11105610,chr17:76976352,False,False,False,False,2
cg11114344,chr17:16341984,False,False,True,False,3
cg11117707,chr17:66288529,True,True,False,False,2
cg11161417,chr17:31319454,True,False,False,False,22
cg11178443,chr17:8192024,True,True,False,False,2
cg11181795,chr17:7219971,True,False,True,False,7
cg11194725,chr17:46178360,True,True,False,False,3
cg11212609,chr17:7155399,True,True,False,False,1
cg11262815,chr17:48638703,True,True,False,False,23
cg11263584,chr17:73008587,False,True,False,False,2
cg11296363,chr17:61905004,True,True,False,False,3
cg11336428,chr17:62340505,True,True,False,False,1
cg11340260,chr17:4835476,True,False,False,False,22
cg11394644,chr17:71229370,True,False,True,False,3
cg11460029,chr17:7608747,True,True,False,False,23
cg11492403,chr17:41131552,True,False,True,False,3
cg11516377,chr17:1933153,False,True,False,True,2
cg11566939,chr17:7155231,True,True,False,False,1
cg11630242,chr17:19881632,True,True,True,False,3
cg11634198,chr17:37764158,True,True,True,False,24
cg11651717,chr17:67323282,True,True,False,False,1
cg11653266,chr17:73901339,True,True,False,False,2
cg11653858,chr17:26799289,True,False,False,False,25
cg11715999,chr17:46970694,True,False,True,False,3
cg11719157,chr17:1466715,False,False,True,False,2
cg11754343,chr17:5322575,True,True,False,False,3
cg11780934,chr17:27920081,True,True,True,False,2
cg11816577,chr17:1303886,False,True,False,False,2
cg11833861,chr17:31255635,True,False,True,False,3
cg11856697,chr17:72276937,True,False,False,False,17
cg11857445,chr17:35305905,False,True,False,True,2
cg11860203,chr17:32582516,True,False,False,False,2
cg11896345,chr17:1532217,False,True,False,False,1
cg11896923,chr17:37825027,True,False,True,False,2
cg11976048,chr17:34948329,True,True,False,False,1
cg11983245,chr17:39675154,True,False,False,False,19
cg11993754,chr17:37856513,True,True,False,False,23
cg11998307,chr17:1549434,False,False,False,True,16
cg11999384,chr17:42422811,True,False,False,False,3
cg12000587,chr17:30186630,False,False,True,False,2
cg12004730,chr17:3572336,True,True,False,False,3
cg12017007,chr17:27277572,True,True,True,False,3
cg12032049,chr17:56314779,True,False,False,False,24
cg12073949,chr17:78519082,True,True,False,False,3
cg12146151,chr17:73716945,False,False,True,False,2
cg12163132,chr17:59475917,False,True,False,False,23
cg12188482,chr17:4046863,True,True,False,False,1
cg12195695,chr17:73106517,True,True,False,False,3
cg12228229,chr17:7122261,True,False,True,False,2
cg12229387,chr17:39867328,False,False,False,False,24
cg12247247,chr17:37009861,True,True,False,False,3
cg12259256,chr17:42092431,True,True,True,False,2
cg12324629,chr17:19771548,False,False,True,False,2
cg12343777,chr17:7942342,True,False,False,False,25
cg12344605,chr17:11924919,True,False,True,False,3
cg12353516,chr17:19281309,True,True,False,False,1
cg12360886,chr17:38074070,True,False,False,False,8
cg12370791,chr17:46703650,True,True,False,False,2
cg12380854,chr17:45907760,True,False,True,False,4
cg12435611,chr17:59941052,False,True,False,False,1
cg12446644,chr17:37026641,True,True,False,False,3
cg12448933,chr17:72667378,True,True,False,False,24
cg12452675,chr17:73975215,True,True,False,False,1
cg12455187,chr17:34208503,False,False,False,False,25
cg12477119,chr17:37617470,False,False,True,False,1
cg12478185,chr17:10602001,True,False,True,False,3
cg12513481,chr17:46507830,False,False,True,False,23
cg12556991,chr17:41150487,True,True,False,False,3
cg12559031,chr17:48046365,True,True,False,True,2
cg12563480,chr17:46184629,True,False,True,False,1
cg12569173,chr17:71227752,True,False,True,False,3
cg12598178,chr17:80332278,True,True,False,True,24
cg12601987,chr17:17399718,False,True,False,False,22
cg12612336,chr17:74350433,True,True,False,False,2
cg12628062,chr17:40729398,True,False,True,False,3
cg12661964,chr17:41157777,False,False,False,False,8
cg12744185,chr17:53828387,True,False,True,False,1
cg12788467,chr17:36105335,False,True,True,False,23
cg12844497,chr17:8114032,False,False,True,False,2
cg12866859,chr17:43224332,False,False,True,False,3
cg12894984,chr17:37823631,False,False,True,False,2
cg12910797,chr17:46651722,True,False,False,True,4
cg12937434,chr17:56405948,True,False,False,True,9
cg12946690,chr17:2206740,True,True,False,False,3
cg12951282,chr17:7018416,True,False,False,False,22
cg12969595,chr17:31254878,False,True,False,False,2
cg12971338,chr17:27070618,False,True,False,False,2
cg12989650,chr17:8213328,False,False,False,False,25
cg12997958,chr17:18161617,True,False,True,False,3
cg13015534,chr17:74639793,True,False,False,False,2
cg13030582,chr17:19290708,False,False,False,False,15
cg13045611,chr17:26989432,True,False,True,False,3
cg13053608,chr17:40345673,True,False,False,False,2
cg13060405,chr17:27506970,True,True,False,True,3
cg13098960,chr17:7494151,True,False,True,False,11
cg13102585,chr17:42386208,True,True,False,False,16
cg13113656,chr17:57697489,True,False,True,False,3
cg13138279,chr17:27574645,True,False,False,False,25
cg13145440,chr17:47841827,True,False,True,False,2
cg13246592,chr17:3600461,False,False,True,False,24
cg13269964,chr17:41924577,True,False,False,False,17
cg13274713,chr17:59477286,True,True,False,False,23
cg13315690,chr17:1944831,True,False,True,False,2
cg13325529,chr17:8079954,False,True,False,False,2
cg13337865,chr17:6734991,True,False,False,False,23
cg13353683,chr17:40574819,True,True,False,False,3
cg13376158,chr17:73128023,False,False,True,False,3
cg13382694,chr17:47440203,False,False,True,False,2
cg13437593,chr17:38210697,True,False,True,False,1
cg13453139,chr17:8815262,True,False,False,False,25
cg13492227,chr17:7341436,False,False,True,False,2
cg13501999,chr17:37353838,True,True,False,True,1
cg13504059,chr17:38721942,False,False,False,False,14
cg13520327,chr17:61600957,True,False,False,False,23
cg13525683,chr17:27401991,True,False,False,False,7
cg13564075,chr17:27278810,True,True,True,False,2
cg13591701,chr17:66597007,True,True,False,False,23
cg13616221,chr17:66453394,True,True,False,False,2
cg13643585,chr17:46704004,True,True,False,False,2
cg13694749,chr17:62050038,True,False,False,False,25
cg13706352,chr17:13972696,False,True,False,False,3
cg13759778,chr17:29624439,True,False,False,False,25
cg13781408,chr17:79095700,True,True,False,False,24
cg13784792,chr17:39942930,True,True,False,False,1
cg13790571,chr17:58156411,False,True,False,False,1
cg13818368,chr17:4871354,True,True,False,False,1
cg13818573,chr17:43045372,True,True,False,True,23
cg13823791,chr17:17184990,False,False,True,False,2
cg13824734,chr17:36909238,True,True,True,False,3
cg13843603,chr17:30771994,True,True,False,False,3
cg13859324,chr17:33474692,False,False,False,False,25
