title	geo_accession	status	submission_date	last_update_date	type	channel_count	source_name_ch1	organism_ch1	characteristics_ch1	characteristics_ch1.1	characteristics_ch1.2	molecule_ch1	extract_protocol_ch1	label_ch1	label_protocol_ch1	taxid_ch1	hyb_protocol	scan_protocol	description	description.1	data_processing	platform_id	contact_name	contact_email	contact_institute	contact_address	contact_city	contact_zip/postal_code	contact_country	supplementary_file	supplementary_file.1	data_row_count	season:ch1	Sex:ch1	tissue:ch1
9970497043_R03C02	GSM2656385	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: F	season: NA	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656385/suppl/GSM2656385_9970497043_R03C02_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656385/suppl/GSM2656385_9970497043_R03C02_Red.idat.gz	0	NA	F	blood
9970497043_R04C01	GSM2656386	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: M	season: rainy	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656386/suppl/GSM2656386_9970497043_R04C01_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656386/suppl/GSM2656386_9970497043_R04C01_Red.idat.gz	0	rainy	M	blood
9970497043_R04C02	GSM2656387	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: F	season: rainy	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656387/suppl/GSM2656387_9970497043_R04C02_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656387/suppl/GSM2656387_9970497043_R04C02_Red.idat.gz	0	rainy	F	blood
9970497043_R05C01	GSM2656388	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: M	season: NA	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656388/suppl/GSM2656388_9970497043_R05C01_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656388/suppl/GSM2656388_9970497043_R05C01_Red.idat.gz	0	NA	M	blood
9970497043_R05C02	GSM2656389	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: F	season: NA	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656389/suppl/GSM2656389_9970497043_R05C02_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656389/suppl/GSM2656389_9970497043_R05C02_Red.idat.gz	0	NA	F	blood
9970497043_R06C01	GSM2656390	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: M	season: rainy	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656390/suppl/GSM2656390_9970497043_R06C01_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656390/suppl/GSM2656390_9970497043_R06C01_Red.idat.gz	0	rainy	M	blood
9970497043_R06C02	GSM2656391	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: M	season: dry	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656391/suppl/GSM2656391_9970497043_R06C02_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656391/suppl/GSM2656391_9970497043_R06C02_Red.idat.gz	0	dry	M	blood
9970497049_R01C01	GSM2656392	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: F	season: dry	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656392/suppl/GSM2656392_9970497049_R01C01_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656392/suppl/GSM2656392_9970497049_R01C01_Red.idat.gz	0	dry	F	blood
9970497049_R01C02	GSM2656393	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: M	season: NA	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	replicate	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656393/suppl/GSM2656393_9970497049_R01C02_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656393/suppl/GSM2656393_9970497049_R01C02_Red.idat.gz	0	NA	M	blood
9970497049_R02C01	GSM2656394	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: F	season: NA	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656394/suppl/GSM2656394_9970497049_R02C01_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656394/suppl/GSM2656394_9970497049_R02C01_Red.idat.gz	0	NA	F	blood
9970497049_R02C02	GSM2656395	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: M	season: NA	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656395/suppl/GSM2656395_9970497049_R02C02_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656395/suppl/GSM2656395_9970497049_R02C02_Red.idat.gz	0	NA	M	blood
9970497049_R03C01	GSM2656396	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: M	season: dry	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656396/suppl/GSM2656396_9970497049_R03C01_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656396/suppl/GSM2656396_9970497049_R03C01_Red.idat.gz	0	dry	M	blood
9970497049_R03C02	GSM2656397	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: F	season: NA	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656397/suppl/GSM2656397_9970497049_R03C02_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656397/suppl/GSM2656397_9970497049_R03C02_Red.idat.gz	0	NA	F	blood
9970497049_R04C01	GSM2656398	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: F	season: rainy	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656398/suppl/GSM2656398_9970497049_R04C01_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656398/suppl/GSM2656398_9970497049_R04C01_Red.idat.gz	0	rainy	F	blood
9970497049_R04C02	GSM2656399	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: M	season: rainy	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656399/suppl/GSM2656399_9970497049_R04C02_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656399/suppl/GSM2656399_9970497049_R04C02_Red.idat.gz	0	rainy	M	blood
9970497049_R05C01	GSM2656400	Public on Nov 23 2017	Jun 09 2017	Jan 23 2018	genomic	1	blood	Homo sapiens	tissue: blood	Sex: F	season: dry	genomic DNA	genomic DNA was extracted and purified from blood samples by desalting, proteinase K digestion, and ammonium acetate precipitation	Cy5 and Cy3	Standard Illumina Protocol	9606	bisulphite converted DNA was amplified, fragmented and hybridised to Illumina Infinium HumanMethylation 450k Beadchip using standard Illumina protocol	Arrays were imaged using iScan with standard recommended Illumina scanner settings	sample	genomic DNA from peripheral blood	GenomeStudio and R/Bioconductor packages. The raw data are available on the series level in the file GSE_betas_raw.csv and includes unmethylated and methylated signal intensities	GPL13534	Ayden,,Saffari	ayden.saffari@lshtm.ac.uk	MRC International Nutrition Group	London School of Hygiene & Tropical Medicine, Keppel Street	London	WC1E 7HT	United Kingdom	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656400/suppl/GSM2656400_9970497049_R05C01_Grn.idat.gz	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2656nnn/GSM2656400/suppl/GSM2656400_9970497049_R05C01_Red.idat.gz	0	dry	F	blood
